Datum,ISP,Volume,Start,Einde,Afregelen,Opregelen
19-11-2023,1,10,00:00,00:15,-5.53,72.76
19-11-2023,1,20,00:00,00:15,-5.77,72.76
19-11-2023,1,30,00:00,00:15,-5.77,79.01
19-11-2023,1,40,00:00,00:15,-5.77,79.01
19-11-2023,1,50,00:00,00:15,-21.77,79.01
19-11-2023,1,60,00:00,00:15,-21.77,87.78
19-11-2023,1,70,00:00,00:15,-21.77,87.78
19-11-2023,1,80,00:00,00:15,-29.92,96.51
19-11-2023,1,90,00:00,00:15,-29.92,96.51
19-11-2023,1,100,00:00,00:15,-42.15,96.51
19-11-2023,1,110,00:00,00:15,-42.15,105.51
19-11-2023,1,120,00:00,00:15,-42.15,108.7
19-11-2023,1,130,00:00,00:15,-58.45,110.51
19-11-2023,1,140,00:00,00:15,-58.45,113.51
19-11-2023,1,150,00:00,00:15,-58.45,113.51
19-11-2023,1,160,00:00,00:15,-78.83,115.51
19-11-2023,1,170,00:00,00:15,-78.83,122.51
19-11-2023,1,180,00:00,00:15,-78.83,181.42
19-11-2023,1,190,00:00,00:15,-103.28,181.42
19-11-2023,1,200,00:00,00:15,-103.28,181.42
19-11-2023,1,210,00:00,00:15,-103.28,240.53
19-11-2023,1,220,00:00,00:15,-131.82,240.53
19-11-2023,1,230,00:00,00:15,-131.82,240.53
19-11-2023,1,240,00:00,00:15,-164.42,251.51
19-11-2023,1,250,00:00,00:15,-164.42,273.34
19-11-2023,1,260,00:00,00:15,-164.42,273.34
19-11-2023,1,270,00:00,00:15,-201.11,273.34
19-11-2023,1,280,00:00,00:15,-201.11,273.34
19-11-2023,1,290,00:00,00:15,-201.11,294
19-11-2023,1,300,00:00,00:15,-241.1,294
19-11-2023,1,310,00:00,00:15,-241.1,300
19-11-2023,1,320,00:00,00:15,-241.1,372.51
19-11-2023,1,330,00:00,00:15,-267.18,600
19-11-2023,1,340,00:00,00:15,-267.18,600
19-11-2023,1,350,00:00,00:15,-267.18,634.63
19-11-2023,1,360,00:00,00:15,-267.18,
19-11-2023,1,370,00:00,00:15,-267.18,
19-11-2023,1,380,00:00,00:15,-267.18,
19-11-2023,1,390,00:00,00:15,-267.18,
19-11-2023,1,400,00:00,00:15,-267.18,
19-11-2023,1,410,00:00,00:15,-267.18,
19-11-2023,1,420,00:00,00:15,-267.18,
19-11-2023,1,430,00:00,00:15,-267.18,
19-11-2023,1,440,00:00,00:15,-267.18,
19-11-2023,1,450,00:00,00:15,-267.18,
19-11-2023,1,460,00:00,00:15,-267.18,
19-11-2023,1,470,00:00,00:15,-267.18,
19-11-2023,1,480,00:00,00:15,-267.18,
19-11-2023,1,490,00:00,00:15,-267.18,
19-11-2023,1,500,00:00,00:15,-267.18,
19-11-2023,1,510,00:00,00:15,-267.18,
19-11-2023,1,520,00:00,00:15,-267.18,
19-11-2023,1,530,00:00,00:15,-267.18,
19-11-2023,1,540,00:00,00:15,-267.18,
19-11-2023,1,550,00:00,00:15,-267.18,
19-11-2023,1,560,00:00,00:15,-267.18,
19-11-2023,1,570,00:00,00:15,-267.18,
19-11-2023,1,580,00:00,00:15,-267.18,
19-11-2023,1,590,00:00,00:15,-267.18,
19-11-2023,1,600,00:00,00:15,-267.18,
19-11-2023,1,610,00:00,00:15,-267.18,
19-11-2023,1,620,00:00,00:15,-267.18,
19-11-2023,1,630,00:00,00:15,-267.18,
19-11-2023,1,640,00:00,00:15,-270.53,
19-11-2023,1,650,00:00,00:15,-270.53,
19-11-2023,1,660,00:00,00:15,-270.53,
19-11-2023,1,670,00:00,00:15,-270.53,
19-11-2023,1,680,00:00,00:15,-270.53,
19-11-2023,1,690,00:00,00:15,-270.53,
19-11-2023,1,700,00:00,00:15,-270.53,
19-11-2023,1,710,00:00,00:15,-270.53,
19-11-2023,1,720,00:00,00:15,-270.53,
19-11-2023,1,730,00:00,00:15,-270.53,
19-11-2023,1,740,00:00,00:15,-270.53,
19-11-2023,1,750,00:00,00:15,-270.53,
19-11-2023,1,760,00:00,00:15,-270.53,
19-11-2023,1,770,00:00,00:15,-270.53,
19-11-2023,1,780,00:00,00:15,-270.53,
19-11-2023,1,790,00:00,00:15,-270.53,
19-11-2023,1,800,00:00,00:15,-270.53,
19-11-2023,1,810,00:00,00:15,-270.53,
19-11-2023,1,820,00:00,00:15,-270.53,
19-11-2023,1,830,00:00,00:15,-270.53,
19-11-2023,1,840,00:00,00:15,-270.53,
19-11-2023,1,850,00:00,00:15,-270.53,
19-11-2023,1,860,00:00,00:15,-270.53,
19-11-2023,1,870,00:00,00:15,-270.53,
19-11-2023,1,880,00:00,00:15,-270.53,
19-11-2023,1,890,00:00,00:15,-270.53,
19-11-2023,1,900,00:00,00:15,-270.53,
19-11-2023,1,910,00:00,00:15,-270.53,
19-11-2023,1,920,00:00,00:15,-270.53,
19-11-2023,1,930,00:00,00:15,-270.53,
19-11-2023,1,940,00:00,00:15,-270.53,
19-11-2023,1,950,00:00,00:15,-270.53,
19-11-2023,1,960,00:00,00:15,-270.53,
19-11-2023,1,970,00:00,00:15,-270.53,
19-11-2023,1,980,00:00,00:15,-270.53,
19-11-2023,1,990,00:00,00:15,-270.53,
19-11-2023,1,1000,00:00,00:15,-270.53,
19-11-2023,1,1010,00:00,00:15,-270.53,
19-11-2023,1,1020,00:00,00:15,-270.53,
19-11-2023,1,1030,00:00,00:15,-270.53,
19-11-2023,1,1040,00:00,00:15,-270.53,
19-11-2023,1,1050,00:00,00:15,-270.53,
19-11-2023,1,1060,00:00,00:15,-270.53,
19-11-2023,1,1070,00:00,00:15,-270.53,
19-11-2023,1,1080,00:00,00:15,-270.53,
19-11-2023,1,1090,00:00,00:15,-270.53,
19-11-2023,1,1100,00:00,00:15,-280.2,
19-11-2023,1,1110,00:00,00:15,-280.2,
19-11-2023,1,1120,00:00,00:15,-280.2,
19-11-2023,1,1130,00:00,00:15,-312.12,
19-11-2023,1,1140,00:00,00:15,-312.12,
19-11-2023,1,1150,00:00,00:15,-312.12,
19-11-2023,1,1160,00:00,00:15,-312.12,
19-11-2023,1,1170,00:00,00:15,-312.12,
19-11-2023,1,1180,00:00,00:15,-312.12,
19-11-2023,1,1190,00:00,00:15,-312.12,
19-11-2023,1,1200,00:00,00:15,-312.12,
19-11-2023,1,1210,00:00,00:15,-312.12,
19-11-2023,1,1220,00:00,00:15,-312.12,
19-11-2023,1,1230,00:00,00:15,-312.12,
19-11-2023,1,1240,00:00,00:15,-312.12,
19-11-2023,1,1250,00:00,00:15,-312.12,
19-11-2023,1,1260,00:00,00:15,-312.12,
19-11-2023,2,10,00:15,00:30,-5.53,61.76
19-11-2023,2,20,00:15,00:30,-14.95,61.76
19-11-2023,2,30,00:15,00:30,-14.95,100.51
19-11-2023,2,40,00:15,00:30,-14.95,103.51
19-11-2023,2,50,00:15,00:30,-28.61,103.51
19-11-2023,2,60,00:15,00:30,-28.61,103.51
19-11-2023,2,70,00:15,00:30,-28.61,103.51
19-11-2023,2,80,00:15,00:30,-33.48,103.51
19-11-2023,2,90,00:15,00:30,-33.48,103.51
19-11-2023,2,100,00:15,00:30,-41.49,103.51
19-11-2023,2,110,00:15,00:30,-41.49,103.51
19-11-2023,2,120,00:15,00:30,-41.49,103.51
19-11-2023,2,130,00:15,00:30,-52.63,103.51
19-11-2023,2,140,00:15,00:30,-52.63,108.7
19-11-2023,2,150,00:15,00:30,-52.63,108.99
19-11-2023,2,160,00:15,00:30,-66.91,115.51
19-11-2023,2,170,00:15,00:30,-66.91,122.51
19-11-2023,2,180,00:15,00:30,-66.91,183.42
19-11-2023,2,190,00:15,00:30,-84.33,183.42
19-11-2023,2,200,00:15,00:30,-84.33,183.42
19-11-2023,2,210,00:15,00:30,-84.33,247.51
19-11-2023,2,220,00:15,00:30,-104.88,247.51
19-11-2023,2,230,00:15,00:30,-104.88,247.51
19-11-2023,2,240,00:15,00:30,-128.57,247.51
19-11-2023,2,250,00:15,00:30,-128.57,247.51
19-11-2023,2,260,00:15,00:30,-128.57,250.51
19-11-2023,2,270,00:15,00:30,-155.39,252.51
19-11-2023,2,280,00:15,00:30,-155.39,296
19-11-2023,2,290,00:15,00:30,-155.39,296
19-11-2023,2,300,00:15,00:30,-184.79,296
19-11-2023,2,310,00:15,00:30,-184.79,300
19-11-2023,2,320,00:15,00:30,-184.79,372.51
19-11-2023,2,330,00:15,00:30,-216.6,600
19-11-2023,2,340,00:15,00:30,-216.6,600
19-11-2023,2,350,00:15,00:30,-251.32,634.63
19-11-2023,2,360,00:15,00:30,-251.32,
19-11-2023,2,370,00:15,00:30,-251.32,
19-11-2023,2,380,00:15,00:30,-267.18,
19-11-2023,2,390,00:15,00:30,-267.18,
19-11-2023,2,400,00:15,00:30,-267.18,
19-11-2023,2,410,00:15,00:30,-267.18,
19-11-2023,2,420,00:15,00:30,-267.18,
19-11-2023,2,430,00:15,00:30,-267.18,
19-11-2023,2,440,00:15,00:30,-267.18,
19-11-2023,2,450,00:15,00:30,-267.18,
19-11-2023,2,460,00:15,00:30,-267.18,
19-11-2023,2,470,00:15,00:30,-267.18,
19-11-2023,2,480,00:15,00:30,-267.18,
19-11-2023,2,490,00:15,00:30,-267.18,
19-11-2023,2,500,00:15,00:30,-267.18,
19-11-2023,2,510,00:15,00:30,-267.18,
19-11-2023,2,520,00:15,00:30,-267.18,
19-11-2023,2,530,00:15,00:30,-267.18,
19-11-2023,2,540,00:15,00:30,-267.18,
19-11-2023,2,550,00:15,00:30,-267.18,
19-11-2023,2,560,00:15,00:30,-267.18,
19-11-2023,2,570,00:15,00:30,-267.18,
19-11-2023,2,580,00:15,00:30,-267.18,
19-11-2023,2,590,00:15,00:30,-267.18,
19-11-2023,2,600,00:15,00:30,-267.18,
19-11-2023,2,610,00:15,00:30,-267.18,
19-11-2023,2,620,00:15,00:30,-267.18,
19-11-2023,2,630,00:15,00:30,-267.18,
19-11-2023,2,640,00:15,00:30,-270.53,
19-11-2023,2,650,00:15,00:30,-270.53,
19-11-2023,2,660,00:15,00:30,-270.53,
19-11-2023,2,670,00:15,00:30,-270.53,
19-11-2023,2,680,00:15,00:30,-270.53,
19-11-2023,2,690,00:15,00:30,-270.53,
19-11-2023,2,700,00:15,00:30,-270.53,
19-11-2023,2,710,00:15,00:30,-270.53,
19-11-2023,2,720,00:15,00:30,-270.53,
19-11-2023,2,730,00:15,00:30,-270.53,
19-11-2023,2,740,00:15,00:30,-270.53,
19-11-2023,2,750,00:15,00:30,-270.53,
19-11-2023,2,760,00:15,00:30,-270.53,
19-11-2023,2,770,00:15,00:30,-270.53,
19-11-2023,2,780,00:15,00:30,-270.53,
19-11-2023,2,790,00:15,00:30,-270.53,
19-11-2023,2,800,00:15,00:30,-270.53,
19-11-2023,2,810,00:15,00:30,-270.53,
19-11-2023,2,820,00:15,00:30,-270.53,
19-11-2023,2,830,00:15,00:30,-270.53,
19-11-2023,2,840,00:15,00:30,-270.53,
19-11-2023,2,850,00:15,00:30,-270.53,
19-11-2023,2,860,00:15,00:30,-270.53,
19-11-2023,2,870,00:15,00:30,-270.53,
19-11-2023,2,880,00:15,00:30,-270.53,
19-11-2023,2,890,00:15,00:30,-270.53,
19-11-2023,2,900,00:15,00:30,-270.53,
19-11-2023,2,910,00:15,00:30,-270.53,
19-11-2023,2,920,00:15,00:30,-270.53,
19-11-2023,2,930,00:15,00:30,-270.53,
19-11-2023,2,940,00:15,00:30,-270.53,
19-11-2023,2,950,00:15,00:30,-270.53,
19-11-2023,2,960,00:15,00:30,-270.53,
19-11-2023,2,970,00:15,00:30,-270.53,
19-11-2023,2,980,00:15,00:30,-270.53,
19-11-2023,2,990,00:15,00:30,-270.53,
19-11-2023,2,1000,00:15,00:30,-270.53,
19-11-2023,2,1010,00:15,00:30,-270.53,
19-11-2023,2,1020,00:15,00:30,-270.53,
19-11-2023,2,1030,00:15,00:30,-270.53,
19-11-2023,2,1040,00:15,00:30,-270.53,
19-11-2023,2,1050,00:15,00:30,-270.53,
19-11-2023,2,1060,00:15,00:30,-270.53,
19-11-2023,2,1070,00:15,00:30,-270.53,
19-11-2023,2,1080,00:15,00:30,-270.53,
19-11-2023,2,1090,00:15,00:30,-270.53,
19-11-2023,2,1100,00:15,00:30,-280.2,
19-11-2023,2,1110,00:15,00:30,-280.2,
19-11-2023,2,1120,00:15,00:30,-280.2,
19-11-2023,2,1130,00:15,00:30,-312.12,
19-11-2023,2,1140,00:15,00:30,-312.12,
19-11-2023,2,1150,00:15,00:30,-312.12,
19-11-2023,2,1160,00:15,00:30,-312.12,
19-11-2023,2,1170,00:15,00:30,-312.12,
19-11-2023,2,1180,00:15,00:30,-312.12,
19-11-2023,2,1190,00:15,00:30,-312.12,
19-11-2023,2,1200,00:15,00:30,-312.12,
19-11-2023,2,1210,00:15,00:30,-312.12,
19-11-2023,2,1220,00:15,00:30,-312.12,
19-11-2023,2,1230,00:15,00:30,-312.12,
19-11-2023,2,1240,00:15,00:30,-312.12,
19-11-2023,2,1250,00:15,00:30,-312.12,
19-11-2023,2,1260,00:15,00:30,-312.12,
19-11-2023,3,10,00:30,00:45,-5.53,70.76
19-11-2023,3,20,00:30,00:45,-5.7,70.76
19-11-2023,3,30,00:30,00:45,-5.7,85.78
19-11-2023,3,40,00:30,00:45,-5.7,85.78
19-11-2023,3,50,00:30,00:45,-21.14,85.78
19-11-2023,3,60,00:30,00:45,-21.14,94.51
19-11-2023,3,70,00:30,00:45,-21.14,94.51
19-11-2023,3,80,00:30,00:45,-28.18,100.51
19-11-2023,3,90,00:30,00:45,-28.18,103.51
19-11-2023,3,100,00:30,00:45,-38.74,103.51
19-11-2023,3,110,00:30,00:45,-38.74,105.51
19-11-2023,3,120,00:30,00:45,-38.74,108.7
19-11-2023,3,130,00:30,00:45,-52.82,110.51
19-11-2023,3,140,00:30,00:45,-52.82,111.51
19-11-2023,3,150,00:30,00:45,-52.82,111.51
19-11-2023,3,160,00:30,00:45,-70.42,115.51
19-11-2023,3,170,00:30,00:45,-70.42,122.51
19-11-2023,3,180,00:30,00:45,-70.42,179.42
19-11-2023,3,190,00:30,00:45,-91.55,179.42
19-11-2023,3,200,00:30,00:45,-91.55,179.42
19-11-2023,3,210,00:30,00:45,-91.55,238.53
19-11-2023,3,220,00:30,00:45,-116.19,238.53
19-11-2023,3,230,00:30,00:45,-116.19,238.53
19-11-2023,3,240,00:30,00:45,-144.35,251.51
19-11-2023,3,250,00:30,00:45,-144.35,271.34
19-11-2023,3,260,00:30,00:45,-144.35,271.34
19-11-2023,3,270,00:30,00:45,-176.03,271.34
19-11-2023,3,280,00:30,00:45,-176.03,271.34
19-11-2023,3,290,00:30,00:45,-176.03,292
19-11-2023,3,300,00:30,00:45,-210.58,292
19-11-2023,3,310,00:30,00:45,-210.58,300
19-11-2023,3,320,00:30,00:45,-210.58,372.51
19-11-2023,3,330,00:30,00:45,-247.8,600
19-11-2023,3,340,00:30,00:45,-247.8,600
19-11-2023,3,350,00:30,00:45,-267.18,634.63
19-11-2023,3,360,00:30,00:45,-267.18,
19-11-2023,3,370,00:30,00:45,-267.18,
19-11-2023,3,380,00:30,00:45,-267.18,
19-11-2023,3,390,00:30,00:45,-267.18,
19-11-2023,3,400,00:30,00:45,-267.18,
19-11-2023,3,410,00:30,00:45,-267.18,
19-11-2023,3,420,00:30,00:45,-267.18,
19-11-2023,3,430,00:30,00:45,-267.18,
19-11-2023,3,440,00:30,00:45,-267.18,
19-11-2023,3,450,00:30,00:45,-267.18,
19-11-2023,3,460,00:30,00:45,-267.18,
19-11-2023,3,470,00:30,00:45,-267.18,
19-11-2023,3,480,00:30,00:45,-267.18,
19-11-2023,3,490,00:30,00:45,-267.18,
19-11-2023,3,500,00:30,00:45,-267.18,
19-11-2023,3,510,00:30,00:45,-267.18,
19-11-2023,3,520,00:30,00:45,-267.18,
19-11-2023,3,530,00:30,00:45,-267.18,
19-11-2023,3,540,00:30,00:45,-267.18,
19-11-2023,3,550,00:30,00:45,-267.18,
19-11-2023,3,560,00:30,00:45,-267.18,
19-11-2023,3,570,00:30,00:45,-267.18,
19-11-2023,3,580,00:30,00:45,-267.18,
19-11-2023,3,590,00:30,00:45,-267.18,
19-11-2023,3,600,00:30,00:45,-267.18,
19-11-2023,3,610,00:30,00:45,-267.18,
19-11-2023,3,620,00:30,00:45,-267.18,
19-11-2023,3,630,00:30,00:45,-267.18,
19-11-2023,3,640,00:30,00:45,-270.53,
19-11-2023,3,650,00:30,00:45,-270.53,
19-11-2023,3,660,00:30,00:45,-270.53,
19-11-2023,3,670,00:30,00:45,-270.53,
19-11-2023,3,680,00:30,00:45,-270.53,
19-11-2023,3,690,00:30,00:45,-270.53,
19-11-2023,3,700,00:30,00:45,-270.53,
19-11-2023,3,710,00:30,00:45,-270.53,
19-11-2023,3,720,00:30,00:45,-270.53,
19-11-2023,3,730,00:30,00:45,-270.53,
19-11-2023,3,740,00:30,00:45,-270.53,
19-11-2023,3,750,00:30,00:45,-270.53,
19-11-2023,3,760,00:30,00:45,-270.53,
19-11-2023,3,770,00:30,00:45,-270.53,
19-11-2023,3,780,00:30,00:45,-270.53,
19-11-2023,3,790,00:30,00:45,-270.53,
19-11-2023,3,800,00:30,00:45,-270.53,
19-11-2023,3,810,00:30,00:45,-270.53,
19-11-2023,3,820,00:30,00:45,-270.53,
19-11-2023,3,830,00:30,00:45,-270.53,
19-11-2023,3,840,00:30,00:45,-270.53,
19-11-2023,3,850,00:30,00:45,-270.53,
19-11-2023,3,860,00:30,00:45,-270.53,
19-11-2023,3,870,00:30,00:45,-270.53,
19-11-2023,3,880,00:30,00:45,-270.53,
19-11-2023,3,890,00:30,00:45,-270.53,
19-11-2023,3,900,00:30,00:45,-270.53,
19-11-2023,3,910,00:30,00:45,-270.53,
19-11-2023,3,920,00:30,00:45,-270.53,
19-11-2023,3,930,00:30,00:45,-270.53,
19-11-2023,3,940,00:30,00:45,-270.53,
19-11-2023,3,950,00:30,00:45,-270.53,
19-11-2023,3,960,00:30,00:45,-270.53,
19-11-2023,3,970,00:30,00:45,-270.53,
19-11-2023,3,980,00:30,00:45,-270.53,
19-11-2023,3,990,00:30,00:45,-270.53,
19-11-2023,3,1000,00:30,00:45,-270.53,
19-11-2023,3,1010,00:30,00:45,-270.53,
19-11-2023,3,1020,00:30,00:45,-270.53,
19-11-2023,3,1030,00:30,00:45,-270.53,
19-11-2023,3,1040,00:30,00:45,-270.53,
19-11-2023,3,1050,00:30,00:45,-270.53,
19-11-2023,3,1060,00:30,00:45,-270.53,
19-11-2023,3,1070,00:30,00:45,-270.53,
19-11-2023,3,1080,00:30,00:45,-270.53,
19-11-2023,3,1090,00:30,00:45,-270.53,
19-11-2023,3,1100,00:30,00:45,-280.2,
19-11-2023,3,1110,00:30,00:45,-280.2,
19-11-2023,3,1120,00:30,00:45,-280.2,
19-11-2023,3,1130,00:30,00:45,-312.12,
19-11-2023,3,1140,00:30,00:45,-312.12,
19-11-2023,3,1150,00:30,00:45,-312.12,
19-11-2023,3,1160,00:30,00:45,-312.12,
19-11-2023,3,1170,00:30,00:45,-312.12,
19-11-2023,3,1180,00:30,00:45,-312.12,
19-11-2023,3,1190,00:30,00:45,-312.12,
19-11-2023,3,1200,00:30,00:45,-312.12,
19-11-2023,3,1210,00:30,00:45,-312.12,
19-11-2023,3,1220,00:30,00:45,-312.12,
19-11-2023,3,1230,00:30,00:45,-312.12,
19-11-2023,3,1240,00:30,00:45,-312.12,
19-11-2023,3,1250,00:30,00:45,-312.12,
19-11-2023,3,1260,00:30,00:45,-312.12,
19-11-2023,4,10,00:45,01:00,-5.53,70.76
19-11-2023,4,20,00:45,01:00,-5.72,70.76
19-11-2023,4,30,00:45,01:00,-5.72,85.78
19-11-2023,4,40,00:45,01:00,-5.72,85.78
19-11-2023,4,50,00:45,01:00,-21.29,85.78
19-11-2023,4,60,00:45,01:00,-21.29,94.51
19-11-2023,4,70,00:45,01:00,-21.29,94.51
19-11-2023,4,80,00:45,01:00,-28.61,100.51
19-11-2023,4,90,00:45,01:00,-28.61,103.51
19-11-2023,4,100,00:45,01:00,-39.58,103.51
19-11-2023,4,110,00:45,01:00,-39.58,105.51
19-11-2023,4,120,00:45,01:00,-39.58,108.7
19-11-2023,4,130,00:45,01:00,-54.21,110.51
19-11-2023,4,140,00:45,01:00,-54.21,111.51
19-11-2023,4,150,00:45,01:00,-54.21,111.51
19-11-2023,4,160,00:45,01:00,-72.5,115.51
19-11-2023,4,170,00:45,01:00,-72.5,122.51
19-11-2023,4,180,00:45,01:00,-72.5,179.42
19-11-2023,4,190,00:45,01:00,-94.44,179.42
19-11-2023,4,200,00:45,01:00,-94.44,179.42
19-11-2023,4,210,00:45,01:00,-94.44,238.53
19-11-2023,4,220,00:45,01:00,-120.05,238.53
19-11-2023,4,230,00:45,01:00,-120.05,238.53
19-11-2023,4,240,00:45,01:00,-149.31,251.51
19-11-2023,4,250,00:45,01:00,-149.31,271.34
19-11-2023,4,260,00:45,01:00,-149.31,271.34
19-11-2023,4,270,00:45,01:00,-182.23,271.34
19-11-2023,4,280,00:45,01:00,-182.23,271.34
19-11-2023,4,290,00:45,01:00,-182.23,292
19-11-2023,4,300,00:45,01:00,-218.11,292
19-11-2023,4,310,00:45,01:00,-218.11,300
19-11-2023,4,320,00:45,01:00,-218.11,372.51
19-11-2023,4,330,00:45,01:00,-256.78,600
19-11-2023,4,340,00:45,01:00,-256.78,600
19-11-2023,4,350,00:45,01:00,-267.18,634.63
19-11-2023,4,360,00:45,01:00,-267.18,
19-11-2023,4,370,00:45,01:00,-267.18,
19-11-2023,4,380,00:45,01:00,-267.18,
19-11-2023,4,390,00:45,01:00,-267.18,
19-11-2023,4,400,00:45,01:00,-267.18,
19-11-2023,4,410,00:45,01:00,-267.18,
19-11-2023,4,420,00:45,01:00,-267.18,
19-11-2023,4,430,00:45,01:00,-267.18,
19-11-2023,4,440,00:45,01:00,-267.18,
19-11-2023,4,450,00:45,01:00,-267.18,
19-11-2023,4,460,00:45,01:00,-267.18,
19-11-2023,4,470,00:45,01:00,-267.18,
19-11-2023,4,480,00:45,01:00,-267.18,
19-11-2023,4,490,00:45,01:00,-267.18,
19-11-2023,4,500,00:45,01:00,-267.18,
19-11-2023,4,510,00:45,01:00,-267.18,
19-11-2023,4,520,00:45,01:00,-267.18,
19-11-2023,4,530,00:45,01:00,-267.18,
19-11-2023,4,540,00:45,01:00,-267.18,
19-11-2023,4,550,00:45,01:00,-267.18,
19-11-2023,4,560,00:45,01:00,-267.18,
19-11-2023,4,570,00:45,01:00,-267.18,
19-11-2023,4,580,00:45,01:00,-267.18,
19-11-2023,4,590,00:45,01:00,-267.18,
19-11-2023,4,600,00:45,01:00,-267.18,
19-11-2023,4,610,00:45,01:00,-267.18,
19-11-2023,4,620,00:45,01:00,-267.18,
19-11-2023,4,630,00:45,01:00,-267.18,
19-11-2023,4,640,00:45,01:00,-270.53,
19-11-2023,4,650,00:45,01:00,-270.53,
19-11-2023,4,660,00:45,01:00,-270.53,
19-11-2023,4,670,00:45,01:00,-270.53,
19-11-2023,4,680,00:45,01:00,-270.53,
19-11-2023,4,690,00:45,01:00,-270.53,
19-11-2023,4,700,00:45,01:00,-270.53,
19-11-2023,4,710,00:45,01:00,-270.53,
19-11-2023,4,720,00:45,01:00,-270.53,
19-11-2023,4,730,00:45,01:00,-270.53,
19-11-2023,4,740,00:45,01:00,-270.53,
19-11-2023,4,750,00:45,01:00,-270.53,
19-11-2023,4,760,00:45,01:00,-270.53,
19-11-2023,4,770,00:45,01:00,-270.53,
19-11-2023,4,780,00:45,01:00,-270.53,
19-11-2023,4,790,00:45,01:00,-270.53,
19-11-2023,4,800,00:45,01:00,-270.53,
19-11-2023,4,810,00:45,01:00,-270.53,
19-11-2023,4,820,00:45,01:00,-270.53,
19-11-2023,4,830,00:45,01:00,-270.53,
19-11-2023,4,840,00:45,01:00,-270.53,
19-11-2023,4,850,00:45,01:00,-270.53,
19-11-2023,4,860,00:45,01:00,-270.53,
19-11-2023,4,870,00:45,01:00,-270.53,
19-11-2023,4,880,00:45,01:00,-270.53,
19-11-2023,4,890,00:45,01:00,-270.53,
19-11-2023,4,900,00:45,01:00,-270.53,
19-11-2023,4,910,00:45,01:00,-270.53,
19-11-2023,4,920,00:45,01:00,-270.53,
19-11-2023,4,930,00:45,01:00,-270.53,
19-11-2023,4,940,00:45,01:00,-270.53,
19-11-2023,4,950,00:45,01:00,-270.53,
19-11-2023,4,960,00:45,01:00,-270.53,
19-11-2023,4,970,00:45,01:00,-270.53,
19-11-2023,4,980,00:45,01:00,-270.53,
19-11-2023,4,990,00:45,01:00,-270.53,
19-11-2023,4,1000,00:45,01:00,-270.53,
19-11-2023,4,1010,00:45,01:00,-270.53,
19-11-2023,4,1020,00:45,01:00,-270.53,
19-11-2023,4,1030,00:45,01:00,-270.53,
19-11-2023,4,1040,00:45,01:00,-270.53,
19-11-2023,4,1050,00:45,01:00,-270.53,
19-11-2023,4,1060,00:45,01:00,-270.53,
19-11-2023,4,1070,00:45,01:00,-270.53,
19-11-2023,4,1080,00:45,01:00,-270.53,
19-11-2023,4,1090,00:45,01:00,-270.53,
19-11-2023,4,1100,00:45,01:00,-312.12,
19-11-2023,4,1110,00:45,01:00,-312.12,
19-11-2023,4,1120,00:45,01:00,-312.12,
19-11-2023,4,1130,00:45,01:00,-312.12,
19-11-2023,4,1140,00:45,01:00,-312.12,
19-11-2023,4,1150,00:45,01:00,-312.12,
19-11-2023,4,1160,00:45,01:00,-312.12,
19-11-2023,4,1170,00:45,01:00,-312.12,
19-11-2023,4,1180,00:45,01:00,-312.12,
19-11-2023,4,1190,00:45,01:00,-312.12,
19-11-2023,4,1200,00:45,01:00,-312.12,
19-11-2023,4,1210,00:45,01:00,-312.12,
19-11-2023,4,1220,00:45,01:00,-312.12,
19-11-2023,4,1230,00:45,01:00,-312.12,
19-11-2023,4,1240,00:45,01:00,-312.12,
19-11-2023,4,1250,00:45,01:00,-312.12,
19-11-2023,4,1260,00:45,01:00,-312.12,
19-11-2023,5,10,01:00,01:15,-5.53,76.51
19-11-2023,5,20,01:00,01:15,-11.04,76.51
19-11-2023,5,30,01:00,01:15,-11.04,82.76
19-11-2023,5,40,01:00,01:15,-11.04,82.76
19-11-2023,5,50,01:00,01:15,-29.24,82.76
19-11-2023,5,60,01:00,01:15,-29.24,91.52
19-11-2023,5,70,01:00,01:15,-29.24,91.52
19-11-2023,5,80,01:00,01:15,-41.78,100.51
19-11-2023,5,90,01:00,01:15,-41.78,102.77
19-11-2023,5,100,01:00,01:15,-60.6,102.77
19-11-2023,5,110,01:00,01:15,-60.6,105.51
19-11-2023,5,120,01:00,01:15,-60.6,108.7
19-11-2023,5,130,01:00,01:15,-85.68,110.51
19-11-2023,5,140,01:00,01:15,-85.68,113.51
19-11-2023,5,150,01:00,01:15,-85.68,113.51
19-11-2023,5,160,01:00,01:15,-117.04,115.51
19-11-2023,5,170,01:00,01:15,-117.04,122.51
19-11-2023,5,180,01:00,01:15,-117.04,185.42
19-11-2023,5,190,01:00,01:15,-154.68,225.82
19-11-2023,5,200,01:00,01:15,-154.68,225.82
19-11-2023,5,210,01:00,01:15,-154.68,244.57
19-11-2023,5,220,01:00,01:15,-198.58,244.57
19-11-2023,5,230,01:00,01:15,-198.58,244.57
19-11-2023,5,240,01:00,01:15,-248.76,251.51
19-11-2023,5,250,01:00,01:15,-248.76,259.18
19-11-2023,5,260,01:00,01:15,-248.76,259.18
19-11-2023,5,270,01:00,01:15,-267.18,259.18
19-11-2023,5,280,01:00,01:15,-267.18,277.38
19-11-2023,5,290,01:00,01:15,-267.18,298
19-11-2023,5,300,01:00,01:15,-267.18,298
19-11-2023,5,310,01:00,01:15,-267.18,300
